DateTime,AddedIPs,RemovedIPs
1536847943,1,4
1536851544,6,3
1536855160,7,9
1536858730,6,3
1536862331,2,4
1536865978,2,2
1536869532,1,4
1536873177,2,6
1536876744,10,5
1536880374,5,3
1536883939,8,3
1536887532,16,4
1536891148,5,5
1536894752,5,15
1536898329,4,20
1536901969,4,4
1536905522,5,5
1536909118,5,6
1536912733,7,6
1536916341,3,6
1536919970,3,4
1536923545,2,4
1536927152,4,3
1536930720,4,2
1536934331,3,2
1536937913,0,5
1536941542,2,1
1536945137,2,4
1536948755,4,3
1536952329,3,7
1536955946,6,4
1536959588,5,4
1536963081,6,2
1536966734,2,2
1536970380,6,1
1536973930,12,2
1536977508,3,3
1536981135,5,9
1536984750,4,12
1536988307,0,2
1536991942,1,3
1536995549,4,5
1536999138,3,6
1537002696,2,2
1537006313,6,3
1537009928,1,3
1537013522,4,5
1537017146,1,8
1537020768,4,1
1537024320,2,2
1537027947,6,0
1537031579,2,4
1537035106,4,4
1537038777,4,2
1537042345,3,6
1537045896,6,2
1537049518,3,6
1537053177,4,5
1537056752,11,2
1537060377,27,8
1537063929,13,4
1537067533,3,9
1537071115,1,35
1537074719,4,4
1537078363,4,10
1537081912,1,2
1537085501,5,6
1537089077,4,3
1537092724,4,3
1537096339,2,4
1537099918,2,5
1537103535,5,6
1537107138,4,4
1537110726,5,6
1537114372,4,12
1537117906,17,2
1537121510,7,5
1537125105,3,1
1537128720,5,2
1537132308,1,6
1537135947,4,5
1537139500,3,4
1537143223,22,4
1537146729,3,3
1537150310,11,3
1537153936,12,16
1537157498,6,7
1537161119,6,3
1537164717,5,7
1537168353,5,11
1537171944,8,5
1537175501,6,6
1537179116,5,7
1537182694,7,4
1537186277,7,5
1537189916,7,9
1537193542,6,6
1537197101,3,6
1537200727,5,6
1537204322,6,5
1537207958,7,8
1537211510,4,4
1537215127,7,6
1537218716,4,9
1537222351,6,4
1537225922,3,4
1537229570,13,5
1537233185,18,5
1537236745,9,4
1537240331,10,13
1537243911,5,14
1537247507,7,4
1537251104,5,5
1537254729,3,13
1537258374,8,2
1537261938,8,6
1537265556,4,4
1537269086,4,8
1537272727,6,6
1537276372,6,11
1537279921,5,8
1537283543,10,4
1537287174,4,4
1537290776,3,6
1537294335,6,3
1537297932,3,3
1537301548,3,1
1537305107,7,6
1537308758,5,5
1537312309,4,4
1537315960,2,4
1537319567,15,7
1537323123,7,3
1537326737,7,3
1537330334,3,22
1537333959,5,8
1537337546,3,12
1537341118,8,7
1537344761,3,2
1537348356,6,4
1537351923,3,7
1537355520,7,4
1537359138,4,3
1537362748,6,5
1537366365,5,6
1537369923,4,8
1537373544,9,2
1537377144,2,5
1537380781,4,4
1537384341,3,6
1537387943,4,6
1537391570,3,2
1537395132,3,3
1537398733,3,3
1537402364,12,8
1537405893,14,3
1537409512,9,2
1537413171,8,10
1537416706,4,8
1537420333,7,9
1537423955,6,11
1537427528,7,3
1537431153,2,8
1537434731,4,5
1537438334,6,4
1537441959,3,6
1537445564,4,4
1537449141,4,2
1537452772,5,5
1537456349,5,4
1537459933,4,4
1537463528,2,2
1537467107,4,6
1537470757,4,5
1537474365,4,2
1537477954,3,2
1537481583,5,4
1537485130,3,6
1537488767,32,7
1537492389,12,4
1537495945,5,5
1537499563,4,21
1537503124,5,9
1537506753,7,5
1537510341,7,4
1537513943,3,6
1537517553,3,4
1537521160,4,8
1537524731,7,8
1537528340,3,4
1537531956,3,4
1537535545,4,3
1537539171,2,5
1537542744,7,2
1537546346,9,5
1537549940,4,2
1537553531,2,6
1537557086,2,4
1537560723,5,4
1537564367,2,3
1537567940,4,6
1537571532,7,5
1537575191,9,5
1537578805,27,3
1537582383,4,3
1537585943,2,16
1537589519,4,24
1537593105,6,9
1537596698,10,3
1537600358,5,3
1537603917,5,3
1537607506,6,5
1537611150,3,3
1537614714,4,3
1537618301,3,8
1537621887,0,3
1537625565,5,6
1537629143,2,4
1537632750,4,2
1537636323,10,3
1537639902,1,7
1537643550,1,4
1537647119,5,8
1537650736,8,1
1537654333,6,4
1537657948,2,4
1537661915,22,6
1537665139,4,5
1537668738,7,6
1537672373,4,17
1537675955,0,5
1537679551,4,2
1537683151,2,0
1537686720,4,2
1537690333,3,4
1537693941,3,4
1537697545,2,1
1537701118,3,8
1537704756,1,0
1537708330,4,3
1537711946,2,1
1537715575,3,3
1537719127,4,1
1537722767,5,5
1537726310,4,10
1537729936,1,2
1537733536,5,1
1537737488,8,5
1537740791,3,4
1537744335,1,1
1537748445,20,2
1537751524,5,1
1537755254,6,2
1537758725,2,22
1537762336,5,1
1537765892,4,9
1537769523,0,4
1537773145,3,2
1537776753,4,3
1537780321,1,3
1537783984,3,3
1537787541,5,3
1537791130,6,5
1537794725,9,4
1537798323,1,1
1537801912,1,3
1537805541,2,4
1537809134,4,7
1537812678,3,2
1537816350,3,1
1537819924,1,6
1537823505,1,4
1537827122,3,7
1537830713,7,0
1537834309,7,3
1537837956,21,1
1537841577,4,2
1537845126,4,14
1537848700,4,19
1537852347,4,6
1537855983,4,4
1537859540,6,2
1537863135,4,6
1537866715,7,5
1537870338,6,8
1537873949,9,3
1537877516,2,5
1537881195,1,5
1537884755,3,3
1537888375,2,12
1537891973,15,4
1537895584,6,1
1537899142,8,3
1537902713,2,4
1537906350,1,1
1537909918,1,4
1537913550,4,7
1537917217,5,6
1537920773,6,2
1537924345,12,1
1537927943,4,9
1537931543,3,24
1537935116,2,13
1537938716,12,2
1537942362,6,5
1537945920,3,10
1537949516,4,2
1537953168,3,2
1537956718,5,5
1537960374,4,5
1537963956,3,2
1537967515,3,3
1537971155,4,6
1537974713,4,1
1537978314,3,4
1537981954,4,5
1537985540,6,5
1537989174,4,5
1537992767,1,3
1537996321,7,4
1537999914,2,2
1538003541,4,9
1538007189,6,2
1538010775,19,4
1538014343,5,0
1538017954,5,5
1538021541,2,20
1538025122,3,4
1538028732,5,3
1538032365,3,8
1538035886,5,1
1538039577,2,2
1538043165,3,16
1538046756,8,3
1538050346,4,3
1538053968,7,1
1538057508,4,5
1538061141,5,3
1538064722,4,6
1538068356,3,3
1538071912,2,2
1538075533,0,6
1538079120,0,3
1538082758,2,3
1538086310,3,1
1538089964,2,4
1538093606,24,2
1538097164,6,3
1538100781,9,9
1538104353,4,20
1538108003,16,8
1538111541,1,4
1538115156,1,11
1538118727,3,7
1538122380,1,4
1538125959,3,2
1538129586,2,1
1538133139,6,4
1538136739,7,5
1538140334,6,3
1538143922,8,3
1538147579,7,4
1538151168,1,3
1538154724,3,8
1538158394,4,11
1538161927,4,8
1538165529,7,2
1538169170,4,3
1538172768,1,2
1538176334,5,6
1538179985,20,3
1538183533,7,0
1538187115,1,4
1538190779,6,15
1538194338,4,5
1538197938,5,10
1538201535,9,4
1538205183,1,7
1538208706,2,3
1538212357,2,2
1538215972,3,5
1538219578,4,8
1538223133,7,11
1538226750,7,6
1538230366,3,4
1538234001,10,6
1538237561,2,2
1538241178,1,5
1538244812,12,3
1538248302,1,4
1538251947,2,3
1538255539,5,0
1538259167,2,9
1538262733,8,9
1538266331,8,6
1538269949,23,3
1538273577,0,1
1538277093,2,16
1538280761,5,17
1538284305,4,1
1538287965,1,0
1538291533,1,4
1538295172,1,0
1538298761,2,3
1538302369,2,3
1538305917,4,3
1538309569,6,2
1538313178,2,3
1538316721,2,3
1538320344,3,4
1538323946,4,2
1538327575,2,4
1538331179,1,1
1538334729,4,2
1538338338,1,5
1538341961,2,5
1538345512,2,4
1538349194,4,3
1538352759,8,2
1538356478,24,1
1538360159,9,1
1538363671,4,4
1538367254,0,16
1538370848,4,3
1538374447,9,4
1538378066,2,14
1538381666,7,2
1538385243,3,4
1538388804,6,6
1538392332,4,2
1538395957,4,11
1538399559,5,6
1538403197,8,5
1538406728,3,1
1538410396,1,5
1538413929,3,6
1538417576,4,3
1538421165,7,3
1538424810,4,4
1538428378,3,3
1538431991,3,5
1538435537,3,0
1538439196,4,2
1538442763,10,6
1538446307,9,8
1538449940,4,4
1538453530,4,8
1538457161,4,7
1538460751,6,10
1538464352,6,5
1538467945,7,3
1538471570,5,5
1538475156,4,2
1538478746,3,5
1538482383,4,5
1538485922,4,2
1538489561,6,4
1538493157,4,2
1538496766,3,11
1538500317,9,5
1538503933,4,4
1538507583,4,4
1538514740,3,10
1538518349,6,4
1538521958,5,2
1538526279,27,0
1538529137,7,3
1538532759,3,2
1538536339,13,30
1538540133,7,5
1538543492,3,3
1538547164,3,3
1538550706,5,12
1538554318,6,6
1538557940,4,1
1538561563,1,3
1538565182,1,3
1538568713,4,4
1538572368,5,7
1538575941,2,3
1538579517,4,2
1538583148,4,5
1538586761,3,4
1538590318,5,18
1538593932,11,10
1538597545,5,2
1538601113,14,1
1538604721,2,4
1538608347,4,7
1538611942,6,1
1538615493,18,3
1538619159,8,5
1538622678,7,5
1538626357,11,22
1538629937,3,16
1538633551,6,10
1538637103,3,10
1538640767,9,7
1538644331,3,3
1538647953,6,2
