DateTime,Entries,UniqueIPs
1537627001,86,86
1537628910,86,86
1537630826,88,88
1537632784,86,86
1537634666,85,85
1537636593,84,84
1537638513,83,83
1537640435,84,84
1537642347,86,86
1537646203,87,87
1537648103,88,88
1537650091,90,90
1537651958,88,88
1537653890,87,87
1537655785,89,89
1537657713,88,88
1537659629,89,89
1537661549,90,90
1537663471,88,88
1537665399,87,87
1537667304,86,86
1537669277,85,85
1537671147,69,69
1537673068,62,62
1537674985,62,62
1537676907,61,61
1537680755,62,62
1537682722,61,61
1537684612,60,60
1537686507,61,61
1537688427,64,64
1537690353,63,63
1537692270,60,60
1537694201,60,60
1537696110,60,60
1537698031,638,638
1537699949,639,639
1537701866,640,640
1537703799,641,641
1537707678,644,644
1537709549,642,642
1537711470,643,643
1537713403,642,642
1537715306,642,642
1537717224,642,642
1537719184,643,643
1537721073,644,644
1537722995,645,645
1537724907,651,651
1537726826,650,650
1537728762,650,650
1537730675,654,654
1537732749,654,654
1537734754,654,654
1537736677,651,651
1537738601,649,649
1537740508,650,650
1537742428,650,650
1537744345,651,651
1537746265,653,653
1537748203,652,652
1537752023,654,654
1537753946,655,655
1537755864,654,654
1537757803,651,651
1537759700,650,650
1537761709,648,648
1537763554,649,649
1537765470,651,651
1537767397,650,650
1537769311,650,650
1537771227,649,649
1537773153,650,650
1537775074,646,646
1537777006,648,648
1537778905,647,647
1537780825,647,647
1537782846,662,662
1537784676,83,83
1537786604,82,82
1537788496,82,82
1537790501,80,80
1537792366,79,79
1537794314,79,79
1537796207,80,80
1537798130,80,80
1537800118,78,78
1537801966,78,78
1537803865,79,79
1537805818,78,78
1537807707,77,77
1537809877,73,73
1537811800,72,72
1537813949,76,76
1537815905,73,73
1537817808,71,71
1537823560,71,71
1537825474,72,72
1537827402,70,70
1537829304,71,71
1537831227,72,72
1537833171,71,71
1537837000,72,72
1537838897,71,71
1537840935,72,72
1537844688,74,74
1537846579,76,76
1537848527,76,76
1537850455,75,75
1537852346,75,75
1537854262,76,76
1537856216,74,74
1537858102,75,75
1537860044,78,78
1537861986,80,80
1537863881,79,79
1537865781,80,80
1537867716,80,80
1537869703,65,65
1537871810,75,75
1537873720,71,71
1537875640,70,70
1537877580,70,70
1537879465,70,70
1537881406,72,72
1537883328,73,73
1537885247,72,72
1537887151,74,74
1537891495,73,73
1537893405,74,74
1537895334,76,76
1537897239,76,76
1537899163,72,72
1537901066,81,81
1537903006,83,83
1537904930,84,84
1537906841,86,86
1537908767,92,92
1537910680,96,96
1537912598,115,115
1537914521,115,115
1537916497,113,113
1537918368,114,114
1537920284,115,115
1537924134,112,112
1537926039,112,112
1537927960,112,112
1537929879,113,113
1537931802,110,110
1537933711,111,111
1537935650,115,115
1537937545,121,121
1537939485,122,122
1537941402,123,123
1537943320,126,126
1537945292,126,126
1537947163,126,126
1537949110,129,129
1537951006,129,129
1537952933,132,132
1537954817,135,135
1537956768,135,135
1537958910,129,129
1537960848,131,131
1537962995,133,133
1537964910,137,137
1537966882,138,138
1537968763,138,138
1537970717,136,136
1537972576,138,138
1537974531,137,137
1537976443,138,138
1537978406,138,138
1537980297,138,138
1537982209,138,138
1537984102,139,139
1537986030,138,138
1537987967,135,135
1537989878,136,136
1537991810,136,136
1537993720,136,136
1537995807,134,134
1537998041,119,119
1537999952,122,122
1538003805,124,124
1538005709,127,127
1538009548,129,129
1538011464,129,129
1538013430,130,130
1538015314,131,131
1538017300,132,132
1538019169,131,131
1538021089,132,132
1538023006,128,128
1538024926,128,128
1538026834,128,128
1538028784,126,126
