DateTime,Entries,UniqueIPs
1537463555,67,67
1537465483,66,66
1537469306,65,65
1537471235,63,63
1537473147,61,61
1537478899,61,61
1537480841,60,60
1537482751,63,63
1537484666,64,64
1537486600,62,62
1537488511,61,61
1537490430,60,60
1537492352,59,59
1537494269,59,59
1537496218,61,61
1537500051,64,64
1537502000,63,63
1537503877,62,62
1537511550,62,62
1537513472,63,63
1537515399,61,61
1537517331,60,60
1537519241,59,59
1537521424,63,63
1537523332,64,64
1537525242,66,66
1537527168,67,67
1537530997,68,68
1537534872,69,69
1537540605,68,68
1537542523,66,66
1537546607,65,65
1537548744,64,64
1537550677,64,64
1537552577,64,64
1537554513,62,62
1537556442,63,63
1537558362,64,64
1537560266,66,66
1537566037,67,67
1537567960,66,66
1537569859,63,63
1537571808,62,62
1537573723,62,62
1537575649,63,63
1537577803,67,67
1537580444,68,68
1537582363,70,70
1537584279,72,72
1537586207,73,73
1537592168,72,72
1537596281,71,71
1537598189,70,70
1537600116,69,69
1537602040,68,68
1537603955,74,74
1537605870,75,75
1537607793,74,74
1537609706,74,74
1537611623,72,72
1537613552,71,71
1537615471,72,72
1537617384,70,70
1537621287,68,68
1537625074,67,67
1537626997,65,65
1537628907,66,66
1537630823,66,66
1537634663,67,67
1537636590,68,68
1537638510,69,69
1537640431,70,70
1537642344,69,69
1537644262,74,74
1537646200,75,75
1537650086,77,77
1537651954,77,77
1537653887,79,79
1537655782,81,81
1537657706,83,83
1537659623,84,84
1537661546,83,83
1537663468,85,85
1537665397,80,80
1537667301,80,80
1537669274,78,78
1537671144,76,76
1537673065,74,74
1537674982,73,73
1537676904,73,73
1537678895,74,74
1537680752,75,75
1537682717,75,75
1537684609,76,76
1537686504,77,77
1537690350,73,73
1537692267,72,72
1537694198,74,74
1537696107,74,74
1537699946,74,74
1537703796,73,73
1537705705,77,77
1537709546,78,78
1537711467,78,78
1537713399,79,79
1537715303,80,80
1537719181,81,81
1537721070,80,80
1537722992,81,81
1537726822,79,79
1537728759,80,80
1537730663,74,74
1537732744,74,74
1537734751,75,75
1537736672,74,74
1537738598,75,75
1537740505,75,75
1537742424,74,74
1537744342,72,72
1537746262,72,72
1537748199,70,70
1537750113,69,69
1537752020,71,71
1537753943,70,70
1537755861,70,70
1537759697,68,68
1537763551,68,68
1537765466,67,67
1537767393,66,66
1537769307,66,66
1537771221,68,68
1537773149,67,67
1537776995,69,69
1537778902,68,68
1537780821,68,68
1537786600,68,68
1537788492,73,73
1537790488,76,76
1537792362,79,79
1537794294,80,80
