DateTime,AddedIPs,RemovedIPs
1538454724,79,79
1538455324,80,80
1538455924,80,80
1538456524,80,80
1538457724,80,80
1538458924,80,80
1538460123,80,80
1538460724,80,80
1538461324,80,80
1538462524,80,80
1538463123,80,80
1538463724,80,80
1538464324,80,80
1538464923,80,80
1538466124,80,80
1538467324,80,80
1538467924,80,80
1538468526,80,80
1538469125,80,80
1538469724,80,80
1538470324,80,80
1538470924,80,80
1538471524,80,80
1538472124,80,80
1538473324,80,80
1538473924,79,79
1538474525,80,80
1538475124,80,80
1538475724,80,80
1538476325,79,79
1538476924,80,80
1538478124,80,80
1538479324,80,80
1538479923,80,80
1538480523,80,80
1538481124,80,80
1538481724,80,80
1538482325,79,79
1538482924,80,80
1538483524,80,80
1538484124,80,80
1538484724,80,80
1538485325,80,80
1538485924,80,80
1538486523,80,80
1538487724,80,80
1538488925,80,80
1538489524,80,80
1538490124,80,80
1538491324,80,80
1538492526,80,80
1538493724,80,80
1538494324,80,80
1538494924,79,79
1538495524,80,80
1538496124,80,80
1538496725,80,80
1538497324,80,80
1538497925,80,80
1538498523,80,80
1538499124,80,80
1538499725,80,80
1538500325,80,80
1538500924,79,79
1538501524,80,80
1538502124,80,80
1538503325,80,80
1538503925,80,80
1538504524,80,80
1538505124,80,80
1538505724,80,80
1538506323,80,80
1538506925,78,78
1538507524,80,80
1538508124,80,80
1538508724,80,80
1538509323,80,80
1538509924,80,80
1538510524,50,50
1538511125,80,80
1538511727,79,79
1538512925,80,80
1538513524,80,80
1538514124,80,80
1538514725,80,80
1538515324,80,80
1538516524,80,80
1538517724,80,80
1538518325,79,79
1538518924,80,80
1538520124,80,80
1538521323,80,80
1538521925,79,79
1538522525,80,80
1538523124,79,79
1538523724,79,79
1538524324,80,80
1538524926,80,80
1538526123,80,80
1538527323,80,80
1538528524,80,80
1538529125,80,80
1538529724,79,79
1538530324,80,80
1538530924,80,80
1538531523,76,76
1538532123,79,79
1538533325,80,80
1538533925,80,80
1538534525,80,80
1538535723,79,79
1538536923,80,80
1538538124,80,80
1538538723,79,79
1538539324,80,80
1538540524,80,80
