DateTime,Entries,UniqueIPs
1537680756,2926,2926
1537682725,2910,2910
1537684613,2893,2893
1537686508,2858,2858
1537688428,2855,2855
1537690354,2855,2855
1537692271,2859,2859
1537694202,2849,2849
1537696111,2848,2848
1537698033,5261,5261
1537699950,5917,5917
1537701867,5900,5900
1537703800,5878,5878
1537705709,5853,5853
1537707680,5845,5845
1537709550,5848,5848
1537711471,5820,5820
1537713404,5798,5798
1537715307,5788,5788
1537717232,5812,5812
1537719185,5796,5796
1537721074,5776,5776
1537722996,5767,5767
1537724908,5767,5767
1537726828,5752,5752
1537728763,5730,5730
1537730676,5739,5739
1537732750,5733,5733
1537734755,5720,5720
1537736685,5742,5742
1537738602,5717,5717
1537740509,5734,5734
1537742429,5726,5726
1537744346,5732,5732
1537746266,5734,5734
1537748204,5723,5723
1537750118,5708,5708
1537752024,5697,5697
1537753947,5691,5691
1537755865,5694,5694
1537757804,5699,5699
1537759701,5710,5710
1537761710,5715,5715
1537763555,5733,5733
1537765471,5710,5710
1537767398,5705,5705
1537769312,5705,5705
1537771234,5727,5727
1537773154,5756,5756
1537775075,5742,5742
1537777007,5742,5742
1537778906,5740,5740
1537780826,5772,5772
1537782847,5796,5796
1537784676,2941,2941
1537786605,2710,2710
1537788497,2741,2741
1537790502,2779,2779
1537792367,2791,2791
1537794315,2783,2783
1537796208,2800,2800
1537798131,2843,2843
1537800119,2856,2856
1537801967,2863,2863
1537803865,2835,2835
1537805819,2859,2859
1537807708,2879,2879
1537809878,2891,2891
1537811801,2881,2881
1537813950,2860,2860
1537815906,2876,2876
1537817809,2892,2892
1537819733,2882,2882
1537821643,2896,2896
1537823560,2890,2890
1537825475,2904,2904
1537827403,2894,2894
1537829305,2911,2911
1537831227,2917,2917
1537833172,2929,2929
1537835081,2938,2938
1537837001,2928,2928
1537838898,2938,2938
1537840936,2945,2945
1537842777,2934,2934
1537844690,2933,2933
1537846580,2934,2934
1537848528,2942,2942
1537850456,2954,2954
1537852347,2954,2954
1537854264,2975,2975
1537856217,2973,2973
1537858102,2958,2958
1537860045,2940,2940
1537861986,2946,2946
1537863882,2964,2964
1537865782,2961,2961
1537867717,2927,2927
1537869704,2894,2894
1537871811,2893,2893
1537873721,2870,2870
1537875641,2826,2826
1537877581,2805,2805
1537879466,2795,2795
1537881407,2795,2795
1537883329,2781,2781
1537885248,2755,2755
1537887152,2751,2751
1537889298,2756,2756
1537891496,2752,2752
1537893406,2750,2750
1537895335,2747,2747
1537897240,2716,2716
1537899164,2718,2718
1537901066,2711,2711
1537903007,2706,2706
1537904931,2706,2706
1537906842,2715,2715
1537908767,2706,2706
1537910681,2704,2704
1537912599,2688,2688
1537914522,2684,2684
1537916498,2703,2703
1537918369,2692,2692
1537920285,2666,2666
1537922205,2684,2684
1537924135,2683,2683
1537926040,2687,2687
1537927970,2695,2695
1537929880,2693,2693
1537931803,2688,2688
1537933711,2688,2688
1537935651,2940,2940
1537937546,2928,2928
1537939486,2938,2938
1537941403,2925,2925
1537943321,2929,2929
1537945293,2950,2950
1537947164,2930,2930
1537949119,2914,2914
1537951007,2906,2906
1537952934,2920,2920
1537954818,5494,5494
1537956769,7036,7036
1537958911,7018,7018
1537960856,7015,7015
1537962996,7022,7022
1537964912,7021,7021
1537966891,7029,7029
1537968764,7015,7015
1537970720,7024,7024
1537972577,7014,7014
1537974539,7006,7006
1537976444,7024,7024
1537978407,7024,7024
1537980299,7029,7029
1537982210,7042,7042
1537984103,7028,7028
1537986037,7032,7032
1537987973,7024,7024
1537989886,7537,7537
1537991821,7515,7515
1537993721,7496,7496
1537995808,7484,7484
1537998042,7502,7502
1537999953,7515,7515
1538001871,7532,7532
1538003814,7515,7515
1538005710,7524,7524
1538007629,7532,7532
1538009549,7521,7521
1538011472,7526,7526
1538013431,7524,7524
1538015316,7507,7507
