DateTime,AddedIPs,RemovedIPs
1534950662,1,0
1534965042,0,1
1534968635,1,0
1534975872,1,0
1534983052,23,0
1534986612,1,0
1534990172,1,1
1534993815,1,20
1534997433,0,2
1535004610,1,1
1535008191,1,0
1535011825,0,1
1535019008,1,0
1535022609,0,1
1535026219,1,1
1535029813,1,1
1535033405,1,0
1535037015,1,1
1535040625,0,1
1535044228,1,0
1535051436,1,1
1535055014,0,1
1535058633,1,1
1535062224,1,0
1535065797,2,0
1535069443,12,1
1535073019,0,1
1535076600,0,1
1535080211,0,19
1535083816,1,0
1535087407,0,1
1535090998,1,0
1535094622,0,1
1535105416,1,0
1535109025,0,1
1535119823,1,0
1535130613,1,1
1535137820,1,0
1535141499,0,1
1535148912,1,1
1535155981,12,0
1535159439,1,1
1535163036,1,0
1535166612,1,12
1535170127,2,1
1535173712,1,2
1535177420,0,1
1535180965,2,0
1535184561,1,0
1535188170,1,1
1535195368,0,1
1535198965,0,1
1535206155,1,1
1535209766,0,1
1535216956,0,1
1535224163,1,1
1535234970,2,1
1535238546,1,0
1535242196,12,0
1535245750,0,1
1535249344,0,1
1535252980,0,22
1535256541,0,1
1535260152,1,0
1535274548,0,1
1535296301,1,0
1535314286,1,0
1535321319,0,1
1535328541,1,1
1535332085,2,0
1535339325,1,1
1535342906,0,14
1535353717,1,1
1535393296,0,1
1535396887,1,0
1535404120,1,0
1535407708,0,1
1535411303,1,0
1535414928,0,1
1535418523,7,0
1535422103,0,1
1535429303,0,15
1535501349,2,0
1535504988,19,0
1535508514,1,0
1535512128,0,1
1535515740,0,13
1535519323,1,0
1535530127,0,1
1535533787,0,1
1535540935,1,0
1535544531,1,0
1535558939,0,1
1535569745,0,1
1535576952,1,0
1535580527,1,0
1535591323,17,1
1535602123,0,2
1535612937,0,1
1535616544,1,0
1535630937,0,1
1535659973,1,0
1535674174,15,1
1535677727,3,0
1535681325,2,0
1535684934,2,7
1535688548,2,2
1535692121,2,2
1535695753,2,3
1535699331,2,2
1535702957,2,3
1535706531,1,1
1535710126,1,2
1535713735,1,1
1535717354,1,1
1535720926,2,1
1535724525,2,1
1535728131,2,2
1535731727,2,3
1535735326,1,1
1535738955,2,1
1535742535,1,2
1535746142,2,2
1535749734,1,1
1535753304,2,2
1535756927,3,2
1535760542,2,2
1535764137,28,2
1535767857,2,1
1535771526,2,3
1535774962,1,17
1535778568,2,2
1535782194,2,2
1535785755,2,1
1535789343,2,3
1535792998,1,2
1535796527,1,1
1535800152,2,1
1535803735,1,2
1535807386,1,1
1535810933,1,2
1535814536,2,1
1535818130,2,1
1535821747,2,2
1535825326,1,2
1535828944,1,2
1535832512,2,2
1535836167,2,1
1535839723,2,1
1535843347,1,1
1535846950,3,2
1535850539,15,2
1535854142,3,2
1535857739,1,2
1535861342,2,19
1535864929,1,3
1535868556,1,1
1535872145,2,1
1535875729,2,2
1535879360,2,2
1535882937,2,2
1535886530,2,2
1535890135,1,2
1535893770,1,2
1535897338,2,3
1535900942,1,1
1535904524,2,1
1535908138,1,2
1535911735,1,1
1535915356,1,1
1535918925,1,1
1535922553,2,1
1535926130,2,2
1535929728,1,1
1535933371,18,1
1535936894,0,1
1535940523,0,2
1535944120,0,14
1535958522,1,0
1535962108,0,1
1536001719,0,1
1536023327,19,0
1536026925,1,0
1536030531,0,1
1536034110,1,25
1536041314,1,1
1536044894,1,0
1536048510,0,1
1536052100,0,1
